SUMLEV,REGION,DIVISION,STATE,COUNTY,STNAME,CTYNAME,CENSUS2010POP,ESTIMATESBASE2010,POPESTIMATE2010,POPESTIMATE2011,POPESTIMATE2012,POPESTIMATE2013,POPESTIMATE2014,POPESTIMATE2015,POPESTIMATE2016,POPESTIMATE2017,POPESTIMATE2018
50,4,8,30,45,Montana,Judith Basin County,2072,2072,2072,2009,2004,1999,1984,1931,1939,1949,1952
50,4,8,30,47,Montana,Lake County,28746,28746,28790,28975,29008,29120,29212,29453,29712,30244,30250
50,4,8,30,49,Montana,Lewis and Clark County,63395,63395,63575,64262,64730,65232,65704,66228,66902,67849,68700
50,4,8,30,51,Montana,Liberty County,2339,2339,2349,2379,2393,2361,2348,2392,2411,2416,2430
50,4,8,30,53,Montana,Lincoln County,19687,19683,19695,19622,19484,19421,19183,19053,19253,19508,19794
50,4,8,30,55,Montana,McCone County,1734,1734,1745,1709,1700,1714,1714,1699,1729,1705,1675
50,4,8,30,57,Montana,Madison County,7691,7691,7697,7644,7664,7675,7828,8034,8073,8388,8768
50,4,8,30,59,Montana,Meagher County,1891,1891,1878,1877,1886,1904,1856,1822,1846,1856,1866
50,4,8,30,61,Montana,Mineral County,4223,4226,4226,4216,4124,4224,4190,4187,4119,4245,4316
50,4,8,30,63,Montana,Missoula County,109299,109296,109466,110231,111035,111889,112793,114114,116352,117863,118791
50,4,8,30,65,Montana,Musselshell County,4538,4538,4555,4746,4691,4681,4645,4630,4651,4645,4651
50,4,8,30,67,Montana,Park County,15636,15636,15600,15512,15594,15703,15925,16006,16125,16438,16736
50,4,8,30,69,Montana,Petroleum County,494,488,489,490,504,504,488,474,492,511,513
50,4,8,30,71,Montana,Phillips County,4253,4252,4252,4186,4121,4158,4170,4146,4112,4118,4074
50,4,8,30,73,Montana,Pondera County,6153,6155,6161,6193,6151,6217,6137,6097,6032,5980,5972
50,4,8,30,75,Montana,Powder River County,1743,1743,1739,1738,1753,1753,1777,1768,1745,1744,1716
50,4,8,30,77,Montana,Powell County,7027,7034,7019,7083,7081,6957,6883,6800,6844,6808,6968
50,4,8,30,79,Montana,Prairie County,1179,1179,1183,1140,1141,1163,1125,1142,1166,1112,1087
50,4,8,30,81,Montana,Ravalli County,40212,40212,40325,40375,40573,40668,40743,41143,41904,42548,43172
50,4,8,30,83,Montana,Richland County,9746,9746,9759,10143,10780,11154,11531,11904,11410,11041,10913
50,4,8,30,85,Montana,Roosevelt County,10425,10425,10444,10494,10851,11088,11285,11415,11219,11160,11059
50,4,8,30,87,Montana,Rosebud County,9233,9235,9252,9333,9357,9306,9328,9353,9246,9259,9063
50,4,8,30,89,Montana,Sanders County,11413,11413,11396,11396,11374,11308,11312,11294,11461,11692,11844
50,4,8,30,91,Montana,Sheridan County,3384,3384,3368,3417,3549,3625,3660,3671,3607,3501,3424
50,4,8,30,93,Montana,Silver Bow County,34200,34209,34233,34405,34477,34580,34758,34691,34714,34915,34993
50,4,8,30,95,Montana,Stillwater County,9117,9105,9123,9164,9175,9264,9244,9436,9382,9452,9534
50,4,8,30,97,Montana,Sweet Grass County,3651,3652,3620,3586,3582,3658,3640,3620,3614,3683,3710
50,4,8,30,99,Montana,Teton County,6073,6071,6074,6060,6057,6050,6031,6068,6023,6114,6162
50,4,8,30,101,Montana,Toole County,5324,5324,5343,5151,5216,5122,5117,5079,4952,4881,4853
50,4,8,30,103,Montana,Treasure County,718,718,718,713,722,693,689,684,680,676,679
50,4,8,30,105,Montana,Valley County,7369,7369,7378,7460,7498,7627,7628,7623,7539,7433,7437
50,4,8,30,107,Montana,Wheatland County,2168,2168,2156,2132,2090,2123,2090,2110,2127,2184,2236
50,4,8,30,109,Montana,Wibaux County,1017,1017,1007,980,1033,1100,1083,1071,1041,1017,1034
50,4,8,30,111,Montana,Yellowstone County,147972,147982,148388,149748,151622,153771,155275,156534,157903,159229,160137
40,2,4,31,0,Nebraska,Nebraska,1826341,1826305,1829536,1840538,1853323,1865414,1879522,1891507,1905924,1917575,1929268
50,2,4,31,1,Nebraska,Adams County,31364,31367,31328,31204,31347,31534,31396,31569,31663,31774,31511
50,2,4,31,3,Nebraska,Antelope County,6685,6685,6679,6621,6550,6472,6419,6413,6343,6348,6336
50,2,4,31,5,Nebraska,Arthur County,460,460,465,468,479,454,451,451,466,455,465
50,2,4,31,7,Nebraska,Banner County,690,690,691,655,684,678,670,713,720,734,730
50,2,4,31,9,Nebraska,Blaine County,478,478,478,475,498,470,490,477,470,478,476
50,2,4,31,11,Nebraska,Boone County,5505,5505,5511,5406,5428,5397,5356,5311,5332,5329,5239
50,2,4,31,13,Nebraska,Box Butte County,11308,11308,11274,11294,11265,11297,11299,11327,11185,10860,10772
50,2,4,31,15,Nebraska,Boyd County,2099,2099,2105,2078,2060,2016,2019,2000,1975,1962,1955
50,2,4,31,17,Nebraska,Brown County,3145,3143,3154,3098,3052,2958,2974,2982,2980,3007,2973
50,2,4,31,19,Nebraska,Buffalo County,46102,46099,46174,46820,47639,48002,48205,48615,49215,49502,49615
50,2,4,31,21,Nebraska,Burt County,6858,6858,6840,6780,6679,6568,6543,6535,6535,6537,6488
50,2,4,31,23,Nebraska,Butler County,8395,8395,8374,8255,8251,8230,8178,8056,7996,8040,8058
50,2,4,31,25,Nebraska,Cass County,25241,25241,25240,25235,25124,25295,25404,25413,25630,25904,26159
50,2,4,31,27,Nebraska,Cedar County,8852,8852,8818,8750,8697,8624,8541,8515,8597,8515,8446
50,2,4,31,29,Nebraska,Chase County,3966,3966,3966,3983,4014,3979,3979,3961,3913,3944,3977
50,2,4,31,31,Nebraska,Cherry County,5713,5713,5694,5730,5731,5754,5741,5818,5825,5807,5761
50,2,4,31,33,Nebraska,Cheyenne County,9998,9998,9968,9988,10072,10065,10112,10136,10044,9657,9310
50,2,4,31,35,Nebraska,Clay County,6542,6539,6536,6453,6383,6358,6314,6292,6137,6204,6214
50,2,4,31,37,Nebraska,Colfax County,10515,10515,10540,10568,10553,10455,10666,10734,10746,10775,10881
50,2,4,31,39,Nebraska,Cuming County,9139,9139,9160,9116,9082,9010,9018,9077,8956,8964,8940
50,2,4,31,41,Nebraska,Custer County,10939,10943,10910,10906,10847,10832,10773,10830,10827,10880,10840
50,2,4,31,43,Nebraska,Dakota County,21006,21006,21034,20813,20722,20777,20565,20566,20302,20068,20083
50,2,4,31,45,Nebraska,Dawes County,9182,9182,9168,9201,9132,9061,9018,8954,8907,8885,8716
50,2,4,31,47,Nebraska,Dawson County,24326,24326,24314,24221,23988,24029,23998,23903,23765,23643,23709
50,2,4,31,49,Nebraska,Deuel County,1941,1932,1925,1957,1958,1920,1926,1910,1861,1868,1825
50,2,4,31,51,Nebraska,Dixon County,6000,6000,5985,5994,5885,5811,5757,5765,5738,5760,5709
50,2,4,31,53,Nebraska,Dodge County,36691,36685,36672,36927,36587,36498,36616,36560,36655,36794,36791
50,2,4,31,55,Nebraska,Douglas County,517110,517114,518570,524121,530768,536783,543098,549052,555358,560573,566880
50,2,4,31,57,Nebraska,Dundy County,2008,2008,2008,1976,1980,1957,1865,1773,1810,1793,1770
50,2,4,31,59,Nebraska,Fillmore County,5890,5890,5871,5827,5714,5637,5603,5554,5623,5564,5527
50,2,4,31,61,Nebraska,Franklin County,3225,3225,3244,3204,3182,3063,3048,2977,2994,2988,3023
50,2,4,31,63,Nebraska,Frontier County,2756,2756,2760,2714,2719,2716,2722,2632,2647,2626,2608
50,2,4,31,65,Nebraska,Furnas County,4959,4959,4945,4915,4883,4830,4852,4830,4763,4768,4715
50,2,4,31,67,Nebraska,Gage County,22311,22311,22269,21906,21651,21766,21555,21706,21608,21615,21493
50,2,4,31,69,Nebraska,Garden County,2057,2057,2075,2062,1982,1923,1908,1916,1907,1897,1897
50,2,4,31,71,Nebraska,Garfield County,2049,2049,2035,2010,1994,2022,2000,2014,1994,1999,1987
50,2,4,31,73,Nebraska,Gosper County,2044,2044,2040,1991,2079,2017,2004,2025,2025,2027,1996
50,2,4,31,75,Nebraska,Grant County,614,614,613,634,625,633,626,646,665,649,660
50,2,4,31,77,Nebraska,Greeley County,2538,2538,2546,2535,2464,2483,2483,2435,2401,2377,2356
50,2,4,31,79,Nebraska,Hall County,58607,58607,58800,59485,60094,60490,61104,61149,61477,61377,61607
50,2,4,31,81,Nebraska,Hamilton County,9124,9114,9127,9077,9040,9123,9102,9140,9157,9210,9280
50,2,4,31,83,Nebraska,Harlan County,3423,3417,3422,3435,3411,3487,3468,3442,3452,3428,3401
50,2,4,31,85,Nebraska,Hayes County,967,960,956,952,919,947,910,915,890,893,916
50,2,4,31,87,Nebraska,Hitchcock County,2908,2908,2901,2861,2877,2857,2882,2883,2831,2815,2806
50,2,4,31,89,Nebraska,Holt County,10435,10435,10434,10442,10376,10382,10361,10268,10230,10186,10178
50,2,4,31,91,Nebraska,Hooker County,736,736,737,743,718,731,722,714,683,668,682
50,2,4,31,93,Nebraska,Howard County,6274,6274,6279,6295,6298,6337,6352,6382,6407,6414,6468
50,2,4,31,95,Nebraska,Jefferson County,7547,7547,7521,7550,7533,7512,7299,7213,7166,7164,7097
50,2,4,31,97,Nebraska,Johnson County,5217,5217,5233,5217,5185,5166,5221,5240,5214,5176,5134
50,2,4,31,99,Nebraska,Kearney County,6489,6489,6477,6546,6508,6485,6587,6556,6558,6513,6544
50,2,4,31,101,Nebraska,Keith County,8368,8368,8354,8237,8220,8154,8170,8132,8092,8078,8021
50,2,4,31,103,Nebraska,Keya Paha County,824,824,824,819,797,790,795,797,792,793,810
50,2,4,31,105,Nebraska,Kimball County,3821,3821,3834,3807,3802,3694,3726,3716,3675,3601,3618
50,2,4,31,107,Nebraska,Knox County,8701,8701,8676,8574,8573,8553,8473,8468,8484,8458,8419
50,2,4,31,109,Nebraska,Lancaster County,285407,285407,286160,289884,293430,297120,302644,306136,310440,313977,317272
50,2,4,31,111,Nebraska,Lincoln County,36288,36288,36251,36029,35975,35938,35652,35512,35501,35314,35185
50,2,4,31,113,Nebraska,Logan County,763,763,772,779,785,777,767,790,789,762,749
50,2,4,31,115,Nebraska,Loup County,632,628,628,616,605,587,596,606,615,605,618
50,2,4,31,117,Nebraska,McPherson County,539,539,539,551,509,528,510,489,503,494,492
50,2,4,31,119,Nebraska,Madison County,34876,34876,34963,35006,35088,35158,35100,35021,35036,35272,35392
50,2,4,31,121,Nebraska,Merrick County,7845,7855,7848,7755,7840,7825,7784,7801,7834,7861,7733
50,2,4,31,123,Nebraska,Morrill County,5042,5042,5039,4985,4934,4926,4919,4925,4865,4808,4686
50,2,4,31,125,Nebraska,Nance County,3735,3735,3740,3731,3673,3558,3527,3573,3563,3576,3532
50,2,4,31,127,Nebraska,Nemaha County,7248,7248,7238,7237,7150,7148,7129,7002,6971,6961,6958
50,2,4,31,129,Nebraska,Nuckolls County,4500,4500,4514,4447,4430,4384,4347,4316,4259,4260,4195
50,2,4,31,131,Nebraska,Otoe County,15740,15740,15748,15739,15689,15688,15780,15840,15941,15932,15985
50,2,4,31,133,Nebraska,Pawnee County,2773,2773,2781,2791,2791,2750,2725,2690,2698,2633,2632
50,2,4,31,135,Nebraska,Perkins County,2970,2970,2981,2947,2933,2894,2878,2937,2898,2894,2929
50,2,4,31,137,Nebraska,Phelps County,9188,9188,9182,9140,9210,9179,9162,9214,9187,9042,8996
50,2,4,31,139,Nebraska,Pierce County,7266,7266,7260,7193,7187,7180,7202,7189,7142,7108,7142
50,2,4,31,141,Nebraska,Platte County,32237,32237,32305,32513,32674,32603,32752,32890,33028,33282,33363
50,2,4,31,143,Nebraska,Polk County,5406,5406,5398,5340,5269,5246,5272,5179,5203,5344,5278
50,2,4,31,145,Nebraska,Red Willow County,11055,11055,11058,11048,11044,11053,10900,10886,10770,10750,10726
50,2,4,31,147,Nebraska,Richardson County,8363,8363,8372,8341,8283,8132,8108,8022,7999,7981,7937
50,2,4,31,149,Nebraska,Rock County,1526,1528,1524,1480,1426,1440,1449,1417,1404,1422,1360
50,2,4,31,151,Nebraska,Saline County,14200,14200,14222,14327,14423,14305,14303,14204,14227,14357,14350
50,2,4,31,153,Nebraska,Sarpy County,158840,158835,159721,162555,165662,169001,171872,175245,178503,181678,184459
50,2,4,31,155,Nebraska,Saunders County,20780,20778,20869,20839,20795,20876,20858,20946,20993,21019,21303
50,2,4,31,157,Nebraska,Scotts Bluff County,36970,36970,37057,36952,36902,36850,36435,36230,36409,36213,35989
50,2,4,31,159,Nebraska,Seward County,16750,16750,16798,16703,16894,16991,17008,16995,17110,17202,17318
50,2,4,31,161,Nebraska,Sheridan County,5469,5469,5444,5361,5329,5209,5253,5216,5231,5278,5190
50,2,4,31,163,Nebraska,Sherman County,3152,3152,3164,3101,3078,3061,3034,3036,3011,3090,3038
50,2,4,31,165,Nebraska,Sioux County,1311,1311,1311,1319,1323,1330,1321,1276,1259,1201,1187
50,2,4,31,167,Nebraska,Stanton County,6129,6128,6142,6175,6090,6088,6098,5942,5971,5977,5970
50,2,4,31,169,Nebraska,Thayer County,5228,5228,5234,5168,5144,5177,5211,5127,5079,5036,5039
50,2,4,31,171,Nebraska,Thomas County,647,647,647,698,701,705,701,695,727,730,720
50,2,4,31,173,Nebraska,Thurston County,6940,6939,6969,6903,6925,6873,6961,7072,7141,7225,7303
50,2,4,31,175,Nebraska,Valley County,4260,4260,4265,4228,4216,4181,4217,4168,4200,4230,4190
50,2,4,31,177,Nebraska,Washington County,20234,20234,19923,19917,19948,19852,19929,19922,20227,20351,20667
50,2,4,31,179,Nebraska,Wayne County,9595,9595,9612,9453,9502,9444,9405,9373,9395,9260,9403
50,2,4,31,181,Nebraska,Webster County,3812,3812,3809,3757,3734,3643,3645,3592,3567,3520,3533
50,2,4,31,183,Nebraska,Wheeler County,818,818,825,815,797,779,786,779,804,816,805
50,2,4,31,185,Nebraska,York County,13665,13665,13669,13784,13836,13853,13918,13796,13738,13770,13772
40,4,8,32,0,Nevada,Nevada,2700551,2700679,2702464,2712799,2744566,2776972,2819012,2868666,2919772,2972405,3034392
50,4,8,32,1,Nevada,Churchill County,24877,24877,24819,24591,24243,23923,23819,23934,23869,23989,24440
50,4,8,32,3,Nevada,Clark County,1951269,1951271,1952644,1962010,1989693,2018003,2054263,2098105,2140547,2183310,2231647
50,4,8,32,5,Nevada,Douglas County,46997,46997,47034,46969,46911,46938,47382,47424,47848,48018,48467
50,4,8,32,7,Nevada,Elko County,48818,48942,49085,49436,50980,52356,52557,51747,52123,52371,52460
50,4,8,32,9,Nevada,Esmeralda County,783,784,784,770,792,848,825,830,826,843,826
50,4,8,32,11,Nevada,Eureka County,1987,1987,1990,1977,1991,2049,1988,2029,1936,1950,2003
50,4,8,32,13,Nevada,Humboldt County,16528,16521,16583,16638,17072,17357,17219,17023,16792,16702,16786
50,4,8,32,15,Nevada,Lander County,5775,5775,5795,5841,5923,6065,5973,5884,5696,5604,5575
50,4,8,32,17,Nevada,Lincoln County,5345,5339,5351,5266,5370,5268,5197,5137,5154,5182,5201
50,4,8,32,19,Nevada,Lyon County,51980,51980,52043,51380,50969,51094,51339,51986,52726,53915,55808
50,4,8,32,21,Nevada,Mineral County,4772,4770,4786,4627,4657,4553,4469,4422,4380,4454,4514
50,4,8,32,23,Nevada,Nye County,43946,43945,43844,43972,43588,42876,42851,42988,43289,44051,45346
50,4,8,32,27,Nevada,Pershing County,6753,6752,6738,6612,6754,6845,6706,6624,6584,6473,6666
50,4,8,32,29,Nevada,Storey County,4010,4014,3998,3906,3839,3795,3803,3878,3992,4003,4029
50,4,8,32,31,Nevada,Washoe County,421407,421425,421958,424000,427452,431223,436493,442728,450142,457333,465735
50,4,8,32,33,Nevada,White Pine County,10030,10026,10026,10125,10013,10043,10032,9858,9721,9599,9475
50,4,8,32,510,Nevada,Carson City,55274,55274,54986,54679,54319,53736,54096,54069,54147,54608,55414
40,1,1,33,0,New Hampshire,New Hampshire,1316470,1316464,1316777,1319815,1323962,1326408,1333223,1336294,1342373,1349767,1356458
50,1,1,33,1,New Hampshire,Belknap County,60088,60073,60098,60327,60434,60236,60285,60347,60700,60845,61022
50,1,1,33,3,New Hampshire,Carroll County,47818,47825,47827,47676,47693,47520,47429,47392,47493,48109,48779
50,1,1,33,5,New Hampshire,Cheshire County,77117,77122,77057,76927,76902,76714,76424,76261,75950,76185,76493
50,1,1,33,7,New Hampshire,Coos County,33055,33052,32975,32507,31984,31957,32783,32332,31903,31584,31589
50,1,1,33,9,New Hampshire,Grafton County,89118,89137,89128,89268,89621,89900,89926,89415,89982,89947,89786
50,1,1,33,11,New Hampshire,Hillsborough County,400721,400699,401049,402492,404106,405065,407071,408811,411150,413157,415247
50,1,1,33,13,New Hampshire,Merrimack County,146445,146457,146394,146858,147106,147511,148141,148670,149150,150169,151132
50,1,1,33,15,New Hampshire,Rockingham County,295223,295211,295293,296138,298123,299420,301481,302930,304778,307281,309176
50,1,1,33,17,New Hampshire,Strafford County,123143,123149,123196,124112,124753,125022,126523,126978,128175,129421,130090
50,1,1,33,19,New Hampshire,Sullivan County,43742,43739,43760,43510,43240,43063,43160,43158,43092,43069,43144
40,1,2,34,0,New Jersey,New Jersey,8791894,8791962,8799624,8827783,8845483,8858362,8866780,8870869,8874516,8888543,8908520
50,1,2,34,1,New Jersey,Atlantic County,274549,274521,274649,274606,274651,274369,272656,270471,267813,266328,265429
50,1,2,34,3,New Jersey,Bergen County,905116,905143,906341,912033,916408,920203,923757,926997,928979,933569,936692
50,1,2,34,5,New Jersey,Burlington County,448734,448730,449124,450149,450517,448850,448224,446923,446108,445196,445384
50,1,2,34,7,New Jersey,Camden County,513657,513719,513460,512726,511769,510128,508554,507784,507075,506343,507078
50,1,2,34,9,New Jersey,Cape May County,97265,97261,97221,96490,96230,95506,94923,94180,93679,93184,92560
50,1,2,34,11,New Jersey,Cumberland County,156898,156633,156704,157045,156941,156120,156086,154838,153355,151748,150972
50,1,2,34,13,New Jersey,Essex County,783969,783885,784062,785531,785137,786817,788975,790508,792617,795908,799767
50,1,2,34,15,New Jersey,Gloucester County,288288,288570,288960,289478,289627,289720,290530,290823,290647,290850,291408
50,1,2,34,17,New Jersey,Hudson County,634266,634245,635634,645600,652416,657217,660502,664744,668928,672922,676061
